run,step,image_index,output_key,identity,prompt,id_sim,mask_iou,face_count
CL27,16000,94,Night-ride_marion.png,marion,"Night-ride biker woman img, neon city, excited face, reflective vest",0.5654240846633911,0.9088127586042899,1.0
CL27,16000,95,Chef woman_marion.png,marion,"Chef woman img, bustling kitchen, proud grin, tall white toque",0.5141997933387756,0.8999589119894815,2.0
CL30,16000,0,Reading pa_eddie.png,eddie,"Reading paper man img, park bench, calm face, grey overcoat",0.5533619523048401,0.8905298398489903,1.0
CL30,16000,1,Rushing ma_eddie.png,eddie,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6129894256591797,0.829742721812818,2.0
CL30,16000,2,Skiing man_eddie.png,eddie,"Skiing man img, snowy slope, fearless grin, orange goggles",0.4355752170085907,0.8936541092364043,1.0
CL30,16000,3,Drumming m_eddie.png,eddie,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.5611357688903809,0.9573466409302763,1.0
CL30,16000,4,Kickboxing_eddie.png,eddie,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.6325570344924927,0.853630089606023,1.0
CL30,16000,5,Dancing ma_eddie.png,eddie,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.4143458902835846,0.4513750055533342,1.0
CL30,16000,6,Angry man _eddie.png,eddie,"Angry man img, traffic jam, scowling face, dark suit",0.5647485256195068,0.9128469016455765,1.0
CL30,16000,7,Crying man_eddie.png,eddie,"Crying man img, stormy alley, tearful face, ripped jeans",0.4785706400871277,0.9395952028707231,1.0
CL30,16000,8,Laughing m_eddie.png,eddie,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.47802233695983887,0.8989650578952761,1.0
CL30,16000,9,Jumping ma_eddie.png,eddie,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.31206265091896057,0.9425205566097407,1.0
CL30,16000,10,Night-ride_eddie.png,eddie,"Night-ride biker man img, neon city, excited face, reflective vest",0.5701428651809692,0.8381101406696578,1.0
CL30,16000,11,Chef man i_eddie.png,eddie,"Chef man img, bustling kitchen, proud grin, tall white toque",0.5421444773674011,0.87947170886978,2.0
CL30,16000,12,Reading pa_elon.png,elon,"Reading paper man img, park bench, calm face, grey overcoat",0.6957617402076721,0.969298138912541,1.0
CL30,16000,13,Rushing ma_elon.png,elon,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.7090773582458496,0.9711788007102855,1.0
CL30,16000,14,Skiing man_elon.png,elon,"Skiing man img, snowy slope, fearless grin, orange goggles",0.3677661716938019,0.96851285061423,1.0
CL30,16000,15,Drumming m_elon.png,elon,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.6101775765419006,0.9821428571428571,1.0
CL30,16000,16,Kickboxing_elon.png,elon,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.6003161668777466,0.9528051622154508,1.0
CL30,16000,17,Dancing ma_elon.png,elon,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.4650954306125641,0.8566810344827587,1.0
CL30,16000,18,Angry man _elon.png,elon,"Angry man img, traffic jam, scowling face, dark suit",0.6239182353019714,0.9575310419290984,1.0
CL30,16000,19,Crying man_elon.png,elon,"Crying man img, stormy alley, tearful face, ripped jeans",0.556420087814331,0.9593369296102576,1.0
CL30,16000,20,Laughing m_elon.png,elon,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.6201661825180054,0.9441776493951977,1.0
CL30,16000,21,Jumping ma_elon.png,elon,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.4606519341468811,0.9309933774834437,1.0
CL30,16000,22,Night-ride_elon.png,elon,"Night-ride biker man img, neon city, excited face, reflective vest",0.6116392612457275,0.9743237875121881,1.0
CL30,16000,23,Chef man i_elon.png,elon,"Chef man img, bustling kitchen, proud grin, tall white toque",0.6398500800132751,0.9146643942967573,2.0
CL30,16000,24,Reading pa_jennie.png,jennie,"Reading paper woman img, park bench, calm face, grey overcoat",0.6102743148803711,0.9137083141232519,1.0
CL30,16000,25,Rushing wo_jennie.png,jennie,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0.6223792433738708,0.9667994687915007,2.0
CL30,16000,26,Skiing wom_jennie.png,jennie,"Skiing woman img, snowy slope, fearless grin, orange goggles",0.5694558024406433,0.9576827198066894,1.0
CL30,16000,27,Drumming w_jennie.png,jennie,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0.5862972736358643,0.9185522759790155,1.0
CL30,16000,28,Kickboxing_jennie.png,jennie,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0.6592920422554016,0.9660092917417276,1.0
CL30,16000,29,Dancing wo_jennie.png,jennie,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0.46415436267852783,0.9241071428571429,1.0
CL30,16000,30,Angry woma_jennie.png,jennie,"Angry woman img, traffic jam, scowling face, dark suit",0.6821074485778809,0.930778459772913,1.0
CL30,16000,31,Crying wom_jennie.png,jennie,"Crying woman img, stormy alley, tearful face, ripped jeans",0.5554883480072021,0.9672866875743484,1.0
CL30,16000,32,Laughing w_jennie.png,jennie,"Laughing woman img, carnival wheel, carefree laugh, polka-dot shirt",0.5701114535331726,0.9465577596266045,1.0
CL30,16000,33,Jumping wo_jennie.png,jennie,"Jumping woman img, beach sunset, ecstatic face, blue tank top",0.3844250440597534,0.942367601246106,1.0
CL30,16000,34,Night-ride_jennie.png,jennie,"Night-ride biker woman img, neon city, excited face, reflective vest",0.6720143556594849,0.9712747805590248,1.0
CL30,16000,35,Chef woman_jennie.png,jennie,"Chef woman img, bustling kitchen, proud grin, tall white toque",0.5684040784835815,0.8933047081731489,2.0
CL30,16000,36,Reading pa_jensen.png,jensen,"Reading paper man img, park bench, calm face, grey overcoat",0.6107003092765808,0.9210774157091731,1.0
CL30,16000,37,Rushing ma_jensen.png,jensen,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6203559041023254,0.968614926828017,1.0
CL30,16000,38,Skiing man_jensen.png,jensen,"Skiing man img, snowy slope, fearless grin, orange goggles",0.4796978533267975,0.9805069103678027,1.0
CL30,16000,39,Drumming m_jensen.png,jensen,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.6285060048103333,0.9280226274907126,1.0
CL30,16000,40,Kickboxing_jensen.png,jensen,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.49415698647499084,0.9534223449969307,1.0
CL30,16000,41,Dancing ma_jensen.png,jensen,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.5282881855964661,0.8418352967701933,1.0
CL30,16000,42,Angry man _jensen.png,jensen,"Angry man img, traffic jam, scowling face, dark suit",0.6510359048843384,0.9320388349514563,1.0
CL30,16000,43,Crying man_jensen.png,jensen,"Crying man img, stormy alley, tearful face, ripped jeans",0.666396975517273,0.9250433275563258,1.0
CL30,16000,44,Laughing m_jensen.png,jensen,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.6076023578643799,0.9694692762317721,1.0
CL30,16000,45,Jumping ma_jensen.png,jensen,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.4673408269882202,0.9062010836845273,1.0
CL30,16000,46,Night-ride_jensen.png,jensen,"Night-ride biker man img, neon city, excited face, reflective vest",0.45949554443359375,0.9474826388888888,1.0
CL30,16000,47,Chef man i_jensen.png,jensen,"Chef man img, bustling kitchen, proud grin, tall white toque",0.5276533961296082,0.8999814321965711,2.0
CL30,16000,48,Reading pa_jisoo.png,jisoo,"Reading paper woman img, park bench, calm face, grey overcoat",0.6091276407241821,0.9787726358148894,1.0
CL30,16000,49,Rushing wo_jisoo.png,jisoo,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0.6457232236862183,0.9220807252320311,2.0
CL30,16000,50,Skiing wom_jisoo.png,jisoo,"Skiing woman img, snowy slope, fearless grin, orange goggles",0.5109517574310303,0.9390589846424728,1.0
CL30,16000,51,Drumming w_jisoo.png,jisoo,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0.6066951751708984,0.9617808497662127,1.0
CL30,16000,52,Kickboxing_jisoo.png,jisoo,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0.6346052885055542,0.9533166951267569,1.0
CL30,16000,53,Dancing wo_jisoo.png,jisoo,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0.5088167786598206,0.9232056646282588,1.0
CL30,16000,54,Angry woma_jisoo.png,jisoo,"Angry woman img, traffic jam, scowling face, dark suit",0.6374204754829407,0.9364406779661016,1.0
CL30,16000,55,Crying wom_jisoo.png,jisoo,"Crying woman img, stormy alley, tearful face, ripped jeans",0.5990285873413086,0.908819336003802,1.0
CL30,16000,56,Laughing w_jisoo.png,jisoo,"Laughing woman img, carnival wheel, carefree laugh, polka-dot shirt",0.6029582023620605,0.9589551306086739,1.0
CL30,16000,57,Jumping wo_jisoo.png,jisoo,"Jumping woman img, beach sunset, ecstatic face, blue tank top",0.4552856683731079,0.973404255319149,1.0
CL30,16000,58,Night-ride_jisoo.png,jisoo,"Night-ride biker woman img, neon city, excited face, reflective vest",0.6191775798797607,0.9736515201046093,1.0
CL30,16000,59,Chef woman_jisoo.png,jisoo,"Chef woman img, bustling kitchen, proud grin, tall white toque",0.6282559037208557,0.9404006392849938,2.0
CL30,16000,60,Reading pa_keanu.png,keanu,"Reading paper man img, park bench, calm face, grey overcoat",0.6576859951019287,0.9572828265333894,1.0
CL30,16000,61,Rushing ma_keanu.png,keanu,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6419364809989929,0.953337930169874,2.0
CL30,16000,62,Skiing man_keanu.png,keanu,"Skiing man img, snowy slope, fearless grin, orange goggles",0.4138233959674835,0.8634117008638517,1.0
CL30,16000,63,Drumming m_keanu.png,keanu,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.5953067541122437,0.9355881956609622,1.0
CL30,16000,64,Kickboxing_keanu.png,keanu,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.5428926348686218,0.9224281578432924,1.0
CL30,16000,65,Dancing ma_keanu.png,keanu,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.390078604221344,0.9178066575467396,1.0
CL30,16000,66,Angry man _keanu.png,keanu,"Angry man img, traffic jam, scowling face, dark suit",0.6398505568504333,0.9744391988155432,1.0
CL30,16000,67,Crying man_keanu.png,keanu,"Crying man img, stormy alley, tearful face, ripped jeans",0.6230891346931458,0.9112888227636229,1.0
CL30,16000,68,Laughing m_keanu.png,keanu,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.5008649230003357,0.985549271090576,1.0
CL30,16000,69,Jumping ma_keanu.png,keanu,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.3091796934604645,0.8557795905802679,1.0
CL30,16000,70,Night-ride_keanu.png,keanu,"Night-ride biker man img, neon city, excited face, reflective vest",0.506581723690033,0.8999016095197431,1.0
CL30,16000,71,Chef man i_keanu.png,keanu,"Chef man img, bustling kitchen, proud grin, tall white toque",0.5643946528434753,0.8801810597319606,2.0
CL30,16000,72,Reading pa_lex.png,lex,"Reading paper man img, park bench, calm face, grey overcoat",0.5051271915435791,0.9455252918287937,1.0
CL30,16000,73,Rushing ma_lex.png,lex,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.5957203507423401,0.9756152860754328,1.0
CL30,16000,74,Skiing man_lex.png,lex,"Skiing man img, snowy slope, fearless grin, orange goggles",0.348969966173172,0.948176144719697,1.0
CL30,16000,75,Drumming m_lex.png,lex,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.45222750306129456,0.932387706855792,1.0
CL30,16000,76,Kickboxing_lex.png,lex,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.5829330086708069,0.9793758918715166,1.0
CL30,16000,77,Dancing ma_lex.png,lex,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.28791189193725586,0.8609730001888098,1.0
CL30,16000,78,Angry man _lex.png,lex,"Angry man img, traffic jam, scowling face, dark suit",0.5463774800300598,0.9470443526923796,1.0
CL30,16000,79,Crying man_lex.png,lex,"Crying man img, stormy alley, tearful face, ripped jeans",0.4413755238056183,0.9497570875099932,1.0
CL30,16000,80,Laughing m_lex.png,lex,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.5281735062599182,0.9207655653132754,1.0
CL30,16000,81,Jumping ma_lex.png,lex,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.35881906747817993,0.9074501573976915,1.0
CL30,16000,82,Night-ride_lex.png,lex,"Night-ride biker man img, neon city, excited face, reflective vest",0.6206967830657959,0.9332080262485367,1.0
CL30,16000,83,Chef man i_lex.png,lex,"Chef man img, bustling kitchen, proud grin, tall white toque",0.45809879899024963,0.9129157926281091,2.0
CL30,16000,84,Reading pa_marion.png,marion,"Reading paper woman img, park bench, calm face, grey overcoat",0.5856488347053528,0.9962406015037594,1.0
CL30,16000,85,Rushing wo_marion.png,marion,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0.5690193772315979,0.955587127061585,1.0
CL30,16000,86,Skiing wom_marion.png,marion,"Skiing woman img, snowy slope, fearless grin, orange goggles",0.19008967280387878,0.9031260500373031,1.0
CL30,16000,87,Drumming w_marion.png,marion,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0.46459606289863586,0.9207240948813983,1.0
CL30,16000,88,Kickboxing_marion.png,marion,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0.5721663236618042,0.9404113200914045,1.0
CL30,16000,89,Dancing wo_marion.png,marion,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0.4005596339702606,0.9336251151770436,1.0
CL30,16000,90,Angry woma_marion.png,marion,"Angry woman img, traffic jam, scowling face, dark suit",0.5135067701339722,0.9057481448665411,1.0
CL30,16000,91,Crying wom_marion.png,marion,"Crying woman img, stormy alley, tearful face, ripped jeans",0.5288211703300476,0.8791129541152077,1.0
CL30,16000,92,Laughing w_marion.png,marion,"Laughing woman img, carnival wheel, carefree laugh, polka-dot shirt",0.4381510019302368,0.9127923765521224,2.0
CL30,16000,93,Jumping wo_marion.png,marion,"Jumping woman img, beach sunset, ecstatic face, blue tank top",0.3491002917289734,0.9496987162693215,1.0
CL30,16000,94,Night-ride_marion.png,marion,"Night-ride biker woman img, neon city, excited face, reflective vest",0.5444467663764954,0.9016836613706426,1.0
CL30,16000,95,Chef woman_marion.png,marion,"Chef woman img, bustling kitchen, proud grin, tall white toque",0.5028635263442993,0.9093927192045361,2.0
CL31,24000,0,Reading pa_eddie.png,eddie,"Reading paper man img, park bench, calm face, grey overcoat",0.5654452443122864,0.9109924828412681,1.0
CL31,24000,1,Rushing ma_eddie.png,eddie,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6034400463104248,0.8486542368398908,1.0
CL31,24000,2,Skiing man_eddie.png,eddie,"Skiing man img, snowy slope, fearless grin, orange goggles",0.403500497341156,0.898126178068522,1.0
CL31,24000,3,Drumming m_eddie.png,eddie,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.5597681403160095,0.9484474200623341,1.0
CL31,24000,4,Kickboxing_eddie.png,eddie,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.6493727564811707,0.8893654598208653,1.0
CL31,24000,5,Dancing ma_eddie.png,eddie,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.3591459393501282,0.45466750201378325,1.0
CL31,24000,6,Angry man _eddie.png,eddie,"Angry man img, traffic jam, scowling face, dark suit",0.5697765350341797,0.8971386051545694,1.0
CL31,24000,7,Crying man_eddie.png,eddie,"Crying man img, stormy alley, tearful face, ripped jeans",0.6021270751953125,0.9292745054875939,1.0
CL31,24000,8,Laughing m_eddie.png,eddie,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.41663259267807007,0.8926689857248019,1.0
CL31,24000,9,Jumping ma_eddie.png,eddie,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.32054993510246277,0.9389571518588532,1.0
CL31,24000,10,Night-ride_eddie.png,eddie,"Night-ride biker man img, neon city, excited face, reflective vest",0.5599364638328552,0.8515219731819517,1.0
CL31,24000,11,Chef man i_eddie.png,eddie,"Chef man img, bustling kitchen, proud grin, tall white toque",0.5882346034049988,0.8893534134638225,2.0
CL31,24000,12,Reading pa_elon.png,elon,"Reading paper man img, park bench, calm face, grey overcoat",0.668721079826355,0.9664639338280014,1.0
CL31,24000,13,Rushing ma_elon.png,elon,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6773431301116943,0.9468512178903037,1.0
CL31,24000,14,Skiing man_elon.png,elon,"Skiing man img, snowy slope, fearless grin, orange goggles",0.3672786355018616,0.9509035260576076,1.0
CL31,24000,15,Drumming m_elon.png,elon,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.5836402773857117,0.974025974025974,1.0
CL31,24000,16,Kickboxing_elon.png,elon,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.6034908890724182,0.9230685940122354,1.0
CL31,24000,17,Dancing ma_elon.png,elon,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.46398767828941345,0.8769303498266625,1.0
CL31,24000,18,Angry man _elon.png,elon,"Angry man img, traffic jam, scowling face, dark suit",0.6227248311042786,0.9413199900752626,1.0
CL31,24000,19,Crying man_elon.png,elon,"Crying man img, stormy alley, tearful face, ripped jeans",0.5629269480705261,0.9689326819574398,1.0
CL31,24000,20,Laughing m_elon.png,elon,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.5799590945243835,0.9414920429178368,1.0
CL31,24000,21,Jumping ma_elon.png,elon,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.4688691198825836,0.9248684210526316,1.0
CL31,24000,22,Night-ride_elon.png,elon,"Night-ride biker man img, neon city, excited face, reflective vest",0.6938275694847107,0.919045619927232,1.0
CL31,24000,23,Chef man i_elon.png,elon,"Chef man img, bustling kitchen, proud grin, tall white toque",0.6301676630973816,0.9117367436440028,3.0
CL31,24000,24,Reading pa_jennie.png,jennie,"Reading paper woman img, park bench, calm face, grey overcoat",0.5871248245239258,0.9008393632416787,1.0
CL31,24000,25,Rushing wo_jennie.png,jennie,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0.6020716428756714,0.9474313022700119,1.0
CL31,24000,26,Skiing wom_jennie.png,jennie,"Skiing woman img, snowy slope, fearless grin, orange goggles",0.6330392360687256,0.9458457997698504,1.0
CL31,24000,27,Drumming w_jennie.png,jennie,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0.5737175941467285,0.9607250755287009,1.0
CL31,24000,28,Kickboxing_jennie.png,jennie,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0.6725783348083496,0.9660546139359699,1.0
CL31,24000,29,Dancing wo_jennie.png,jennie,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0.5080273151397705,0.9569554775540365,1.0
CL31,24000,30,Angry woma_jennie.png,jennie,"Angry woman img, traffic jam, scowling face, dark suit",0.6462907791137695,0.9183405358686257,2.0
CL31,24000,31,Crying wom_jennie.png,jennie,"Crying woman img, stormy alley, tearful face, ripped jeans",0.5622351765632629,0.9644244041593816,1.0
CL31,24000,32,Laughing w_jennie.png,jennie,"Laughing woman img, carnival wheel, carefree laugh, polka-dot shirt",0.6116688251495361,0.947799704379846,1.0
CL31,24000,33,Jumping wo_jennie.png,jennie,"Jumping woman img, beach sunset, ecstatic face, blue tank top",0.4643798768520355,0.9610939357907253,1.0
CL31,24000,34,Night-ride_jennie.png,jennie,"Night-ride biker woman img, neon city, excited face, reflective vest",0.6485252976417542,0.9593912214414351,1.0
CL31,24000,35,Chef woman_jennie.png,jennie,"Chef woman img, bustling kitchen, proud grin, tall white toque",0.5780208110809326,0.8898487042492635,2.0
CL31,24000,36,Reading pa_jensen.png,jensen,"Reading paper man img, park bench, calm face, grey overcoat",0.6520904302597046,0.9248719408081958,1.0
CL31,24000,37,Rushing ma_jensen.png,jensen,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6333130598068237,0.9670796276878066,1.0
CL31,24000,38,Skiing man_jensen.png,jensen,"Skiing man img, snowy slope, fearless grin, orange goggles",0.4800306558609009,0.9291403085605061,1.0
CL31,24000,39,Drumming m_jensen.png,jensen,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.6128544211387634,0.9231124548584866,1.0
CL31,24000,40,Kickboxing_jensen.png,jensen,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.48398280143737793,0.9337783916513198,1.0
CL31,24000,41,Dancing ma_jensen.png,jensen,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.5147749185562134,0.8624971124971125,1.0
CL31,24000,42,Angry man _jensen.png,jensen,"Angry man img, traffic jam, scowling face, dark suit",0.630732536315918,0.9190086867654573,1.0
CL31,24000,43,Crying man_jensen.png,jensen,"Crying man img, stormy alley, tearful face, ripped jeans",0.6487659811973572,0.9431410393880907,1.0
CL31,24000,44,Laughing m_jensen.png,jensen,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.5802528858184814,0.9138387448962805,1.0
CL31,24000,45,Jumping ma_jensen.png,jensen,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.5519823431968689,0.9065684468999387,1.0
CL31,24000,46,Night-ride_jensen.png,jensen,"Night-ride biker man img, neon city, excited face, reflective vest",0.4538668096065521,0.9421296296296297,1.0
CL31,24000,47,Chef man i_jensen.png,jensen,"Chef man img, bustling kitchen, proud grin, tall white toque",0.5229246020317078,0.8863313618701331,2.0
CL31,24000,48,Reading pa_jisoo.png,jisoo,"Reading paper woman img, park bench, calm face, grey overcoat",0.6042694449424744,0.9753018108651912,1.0
CL31,24000,49,Rushing wo_jisoo.png,jisoo,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0.6187580823898315,0.9526187708847886,2.0
CL31,24000,50,Skiing wom_jisoo.png,jisoo,"Skiing woman img, snowy slope, fearless grin, orange goggles",0.47208085656166077,0.9231015878769291,1.0
CL31,24000,51,Drumming w_jisoo.png,jisoo,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0.6243282556533813,0.9879518072289156,1.0
CL31,24000,52,Kickboxing_jisoo.png,jisoo,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0.6364728212356567,0.9778761061946902,1.0
CL31,24000,53,Dancing wo_jisoo.png,jisoo,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0.47259920835494995,0.9398623197817898,1.0
CL31,24000,54,Angry woma_jisoo.png,jisoo,"Angry woman img, traffic jam, scowling face, dark suit",0.6495510339736938,0.9318750381353347,1.0
CL31,24000,55,Crying wom_jisoo.png,jisoo,"Crying woman img, stormy alley, tearful face, ripped jeans",0.5867869853973389,0.8817978138366488,1.0
CL31,24000,56,Laughing w_jisoo.png,jisoo,"Laughing woman img, carnival wheel, carefree laugh, polka-dot shirt",0.5692545771598816,0.9426262831588577,1.0
CL31,24000,57,Jumping wo_jisoo.png,jisoo,"Jumping woman img, beach sunset, ecstatic face, blue tank top",0.4241268038749695,0.940647556197154,1.0
CL31,24000,58,Night-ride_jisoo.png,jisoo,"Night-ride biker woman img, neon city, excited face, reflective vest",0.5892530083656311,0.9687909997376016,1.0
CL31,24000,59,Chef woman_jisoo.png,jisoo,"Chef woman img, bustling kitchen, proud grin, tall white toque",0.6283295750617981,0.9216875882508108,2.0
CL31,24000,60,Reading pa_keanu.png,keanu,"Reading paper man img, park bench, calm face, grey overcoat",0.6033926606178284,0.9552890387203958,1.0
CL31,24000,61,Rushing ma_keanu.png,keanu,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6417315602302551,0.9494276950699484,2.0
CL31,24000,62,Skiing man_keanu.png,keanu,"Skiing man img, snowy slope, fearless grin, orange goggles",0.3167251646518707,0.8381202774954708,1.0
CL31,24000,63,Drumming m_keanu.png,keanu,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.5521433353424072,0.9435513169845595,1.0
CL31,24000,64,Kickboxing_keanu.png,keanu,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.5390691161155701,0.8896011204180021,1.0
CL31,24000,65,Dancing ma_keanu.png,keanu,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.3332858681678772,0.9527810650887574,1.0
CL31,24000,66,Angry man _keanu.png,keanu,"Angry man img, traffic jam, scowling face, dark suit",0.6113289594650269,0.9545250770523956,1.0
CL31,24000,67,Crying man_keanu.png,keanu,"Crying man img, stormy alley, tearful face, ripped jeans",0.6431850790977478,0.9542160856555751,1.0
CL31,24000,68,Laughing m_keanu.png,keanu,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.472247451543808,0.9804205946337926,1.0
CL31,24000,69,Jumping ma_keanu.png,keanu,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.35427623987197876,0.9130003307972213,1.0
CL31,24000,70,Night-ride_keanu.png,keanu,"Night-ride biker man img, neon city, excited face, reflective vest",0.5001406669616699,0.9145088368269626,1.0
CL31,24000,71,Chef man i_keanu.png,keanu,"Chef man img, bustling kitchen, proud grin, tall white toque",0.6029947996139526,0.9016688408078809,2.0
CL31,24000,72,Reading pa_lex.png,lex,"Reading paper man img, park bench, calm face, grey overcoat",0.5101897716522217,0.9408185840707964,1.0
CL31,24000,73,Rushing ma_lex.png,lex,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0.6154953837394714,0.9605661156563571,1.0
CL31,24000,74,Skiing man_lex.png,lex,"Skiing man img, snowy slope, fearless grin, orange goggles",0.3782896101474762,0.9619826719566569,1.0
CL31,24000,75,Drumming m_lex.png,lex,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0.4745802879333496,0.9377462568951931,1.0
CL31,24000,76,Kickboxing_lex.png,lex,"Kickboxing man img, gym ring, fierce roar face, sweatband",0.5989526510238647,0.9587506943573387,1.0
CL31,24000,77,Dancing ma_lex.png,lex,"Dancing man img, neon club, euphoric face, silver jumpsuit",0.2509708106517792,0.8746031746031746,1.0
CL31,24000,78,Angry man _lex.png,lex,"Angry man img, traffic jam, scowling face, dark suit",0.5320144891738892,0.9285301211616852,1.0
CL31,24000,79,Crying man_lex.png,lex,"Crying man img, stormy alley, tearful face, ripped jeans",0.41086888313293457,0.9424339050213609,1.0
CL31,24000,80,Laughing m_lex.png,lex,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0.5581679940223694,0.9196639537936466,1.0
CL31,24000,81,Jumping ma_lex.png,lex,"Jumping man img, beach sunset, ecstatic face, blue tank top",0.2929328382015228,0.8950527841026703,1.0
CL31,24000,82,Night-ride_lex.png,lex,"Night-ride biker man img, neon city, excited face, reflective vest",0.6193446516990662,0.9630576483535088,1.0
CL31,24000,83,Chef man i_lex.png,lex,"Chef man img, bustling kitchen, proud grin, tall white toque",0.4354473352432251,0.9169178174621024,3.0
CL31,24000,84,Reading pa_marion.png,marion,"Reading paper woman img, park bench, calm face, grey overcoat",0.5924612879753113,0.9760123659402313,1.0
CL31,24000,85,Rushing wo_marion.png,marion,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0.5662750601768494,0.9575843388327998,1.0
CL31,24000,86,Skiing wom_marion.png,marion,"Skiing woman img, snowy slope, fearless grin, orange goggles",0.27529221773147583,0.9173976821791957,1.0
CL31,24000,87,Drumming w_marion.png,marion,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0.4939911663532257,0.9083710904851977,1.0
CL31,24000,88,Kickboxing_marion.png,marion,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0.5534584522247314,0.9332690706743197,1.0
CL31,24000,89,Dancing wo_marion.png,marion,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0.44877099990844727,0.9252705610327885,1.0
CL31,24000,90,Angry woma_marion.png,marion,"Angry woman img, traffic jam, scowling face, dark suit",0.5663145184516907,0.9038920490229504,1.0
